x	y	z	RNA Polymerase III Transcription Termination
199	288	36	1
202	288	36	3
203	288	36	1
204	288	36	1
206	288	36	2
210	288	36	2
219	288	36	1
220	288	36	4
223	288	36	1
224	288	36	2
229	288	36	2
231	288	36	2
233	288	36	2
234	288	36	1
237	288	36	1
239	288	36	1
240	288	36	2
241	288	36	1
242	288	36	4
245	288	36	1
184	289	36	1
185	289	36	1
187	289	36	3
195	289	36	1
196	289	36	1
199	289	36	1
200	289	36	1
201	289	36	2
206	289	36	1
217	289	36	2
219	289	36	2
223	289	36	1
232	289	36	2
234	289	36	4
235	289	36	3
237	289	36	2
239	289	36	6
240	289	36	1
241	289	36	2
242	289	36	2
243	289	36	1
244	289	36	2
185	290	36	1
187	290	36	1
195	290	36	1
197	290	36	1
198	290	36	1
201	290	36	2
202	290	36	1
204	290	36	2
206	290	36	1
220	290	36	2
222	290	36	1
223	290	36	1
225	290	36	2
231	290	36	1
233	290	36	1
236	290	36	3
237	290	36	2
240	290	36	1
242	290	36	1
247	290	36	3
184	291	36	1
186	291	36	1
194	291	36	2
195	291	36	2
196	291	36	2
197	291	36	2
199	291	36	1
201	291	36	1
202	291	36	2
204	291	36	1
221	291	36	1
222	291	36	1
224	291	36	1
232	291	36	1
233	291	36	2
237	291	36	1
240	291	36	1
244	291	36	3
245	291	36	2
174	292	36	1
189	292	36	1
196	292	36	1
198	292	36	1
200	292	36	2
203	292	36	1
207	292	36	1
219	292	36	4
220	292	36	1
221	292	36	2
223	292	36	2
225	292	36	3
226	292	36	1
228	292	36	2
230	292	36	2
231	292	36	1
232	292	36	2
233	292	36	2
237	292	36	1
238	292	36	1
239	292	36	2
244	292	36	1
245	292	36	1
195	293	36	1
196	293	36	2
197	293	36	1
200	293	36	1
201	293	36	1
206	293	36	2
207	293	36	1
208	293	36	2
223	293	36	1
224	293	36	1
226	293	36	2
227	293	36	1
228	293	36	1
231	293	36	2
232	293	36	1
234	293	36	3
235	293	36	4
236	293	36	2
237	293	36	3
239	293	36	2
242	293	36	1
190	294	36	3
198	294	36	1
199	294	36	1
202	294	36	1
204	294	36	1
223	294	36	2
227	294	36	1
228	294	36	1
230	294	36	2
232	294	36	2
235	294	36	2
238	294	36	1
241	294	36	4
243	294	36	1
244	294	36	2
196	295	36	4
197	295	36	1
198	295	36	1
199	295	36	1
201	295	36	1
202	295	36	3
207	295	36	2
218	295	36	2
220	295	36	1
221	295	36	1
223	295	36	3
226	295	36	1
229	295	36	3
230	295	36	3
232	295	36	1
233	295	36	1
236	295	36	1
237	295	36	2
239	295	36	4
240	295	36	2
241	295	36	1
242	295	36	2
244	295	36	1
245	295	36	1
196	296	36	1
198	296	36	2
199	296	36	2
200	296	36	1
201	296	36	1
222	296	36	1
228	296	36	3
229	296	36	1
230	296	36	1
231	296	36	1
234	296	36	1
235	296	36	3
236	296	36	1
237	296	36	1
239	296	36	1
243	296	36	1
244	296	36	1
245	296	36	3
195	297	36	2
198	297	36	1
201	297	36	1
202	297	36	1
217	297	36	1
219	297	36	1
227	297	36	1
228	297	36	1
229	297	36	3
230	297	36	1
232	297	36	1
234	297	36	3
238	297	36	2
239	297	36	1
241	297	36	2
242	297	36	2
201	298	36	1
202	298	36	1
203	298	36	2
226	298	36	1
230	298	36	1
233	298	36	1
236	298	36	2
239	298	36	1
240	298	36	1
241	298	36	1
243	298	36	3
244	298	36	1
196	299	36	1
199	299	36	1
204	299	36	2
229	299	36	4
230	299	36	1
232	299	36	1
233	299	36	1
236	299	36	1
238	299	36	1
239	299	36	3
240	299	36	2
241	299	36	1
244	299	36	2
245	299	36	3
225	300	36	2
226	300	36	2
228	300	36	1
229	300	36	3
230	300	36	1
233	300	36	2
237	300	36	1
240	300	36	5
241	300	36	1
245	300	36	1
223	301	36	3
225	301	36	1
226	301	36	1
228	301	36	2
229	301	36	2
230	301	36	3
232	301	36	1
233	301	36	1
234	301	36	2
236	301	36	2
243	301	36	1
244	301	36	4
245	301	36	2
223	302	36	1
226	302	36	1
227	302	36	4
231	302	36	2
232	302	36	3
235	302	36	1
237	302	36	2
243	302	36	1
225	303	36	3
226	303	36	3
227	303	36	1
228	303	36	4
231	303	36	1
232	303	36	2
233	303	36	2
234	303	36	2
235	303	36	3
236	303	36	3
238	303	36	2
242	303	36	2
245	303	36	1
225	304	36	1
227	304	36	1
232	304	36	2
233	304	36	1
235	304	36	1
199	305	36	3
223	305	36	1
225	305	36	1
226	305	36	1
228	305	36	1
234	305	36	1
242	305	36	1
222	306	36	2
224	306	36	2
226	306	36	1
228	306	36	1
239	306	36	1
242	306	36	1
243	306	36	3
194	307	36	1
222	307	36	1
223	307	36	2
224	307	36	2
227	307	36	1
234	307	36	1
241	307	36	1
242	307	36	1
222	308	36	2
224	308	36	3
227	308	36	3
228	308	36	2
237	308	36	2
241	308	36	2
242	308	36	1
243	308	36	1
220	309	36	1
223	309	36	1
227	309	36	1
229	309	36	2
232	309	36	2
233	309	36	1
234	309	36	2
216	310	36	2
221	310	36	1
222	310	36	3
223	310	36	1
224	310	36	2
227	310	36	1
228	310	36	2
229	310	36	1
231	310	36	1
234	310	36	2
236	310	36	1
240	310	36	1
243	310	36	2
211	311	36	1
213	311	36	3
215	311	36	2
217	311	36	1
220	311	36	1
221	311	36	3
222	311	36	1
223	311	36	1
225	311	36	2
226	311	36	1
228	311	36	1
229	311	36	1
231	311	36	1
232	311	36	1
233	311	36	1
235	311	36	1
236	311	36	1
242	311	36	2
213	312	36	2
216	312	36	1
217	312	36	1
220	312	36	1
221	312	36	1
225	312	36	1
226	312	36	1
232	312	36	4
233	312	36	1
235	312	36	1
236	312	36	1
240	312	36	2
216	313	36	1
226	313	36	2
227	313	36	1
229	313	36	2
231	313	36	1
234	313	36	1
236	313	36	1
238	313	36	2
225	314	36	1
228	314	36	2
230	314	36	2
234	314	36	1
235	314	36	1
236	314	36	2
238	314	36	1
241	314	36	1
242	314	36	1
214	315	36	1
220	315	36	1
228	315	36	1
233	315	36	1
235	315	36	1
236	315	36	1
238	315	36	1
243	315	36	1
228	316	36	1
231	316	36	1
232	316	36	3
234	316	36	1
237	316	36	1
240	316	36	1
242	316	36	2
232	317	36	1
236	317	36	2
237	317	36	3
238	317	36	1
236	318	36	1
237	318	36	1
231	319	36	2
232	319	36	2
236	319	36	1
239	319	36	1
228	257	37	1
228	258	37	1
226	259	37	1
227	259	37	1
228	259	37	2
230	259	37	1
224	260	37	2
226	260	37	1
227	260	37	3
234	260	37	1
235	260	37	2
242	260	37	1
226	261	37	1
227	261	37	1
228	261	37	2
230	261	37	1
216	262	37	1
220	262	37	1
224	262	37	1
229	262	37	2
230	262	37	2
231	262	37	2
217	263	37	1
222	263	37	3
231	263	37	1
189	264	37	2
211	264	37	2
215	264	37	2
236	264	37	1
237	264	37	2
245	264	37	2
215	265	37	3
228	265	37	1
232	265	37	3
188	266	37	2
193	266	37	1
194	266	37	1
215	266	37	1
243	266	37	1
183	267	37	1
188	267	37	1
189	267	37	2
191	267	37	1
193	267	37	1
210	267	37	1
214	267	37	2
219	267	37	3
233	267	37	2
237	267	37	1
239	267	37	2
189	268	37	1
193	268	37	3
215	268	37	2
217	268	37	3
219	268	37	1
220	268	37	2
235	268	37	1
238	268	37	1
241	268	37	2
193	269	37	3
210	269	37	1
216	269	37	1
218	269	37	2
236	269	37	2
237	269	37	1
239	269	37	2
188	270	37	1
190	270	37	2
192	270	37	2
194	270	37	2
196	270	37	1
197	270	37	2
210	270	37	1
212	270	37	2
216	270	37	1
220	270	37	2
221	270	37	1
232	270	37	2
235	270	37	2
237	270	37	2
238	270	37	1
192	271	37	1
194	271	37	1
195	271	37	3
213	271	37	1
214	271	37	2
215	271	37	1
219	271	37	2
220	271	37	2
221	271	37	3
196	272	37	1
214	272	37	2
215	272	37	2
208	273	37	1
209	273	37	6
211	273	37	1
213	273	37	2
215	273	37	1
216	273	37	1
217	273	37	1
219	273	37	4
208	274	37	2
210	274	37	2
211	274	37	2
213	274	37	2
215	274	37	1
207	275	37	1
212	275	37	2
214	275	37	2
216	275	37	1
219	275	37	2
220	275	37	3
207	276	37	1
208	276	37	1
211	276	37	2
214	276	37	3
217	276	37	3
219	276	37	3
188	277	37	1
204	277	37	2
206	277	37	1
210	277	37	2
211	277	37	1
217	277	37	2
181	278	37	1
195	278	37	1
206	278	37	1
208	278	37	1
211	278	37	1
212	278	37	1
214	278	37	4
191	279	37	1
207	279	37	1
210	279	37	2
214	279	37	1
215	279	37	1
217	279	37	1
209	280	37	1
210	280	37	1
212	280	37	2
215	280	37	1
175	281	37	1
189	281	37	1
191	281	37	2
208	281	37	4
212	281	37	1
213	281	37	1
223	281	37	2
189	282	37	1
191	282	37	1
192	282	37	1
208	282	37	1
212	282	37	2
214	282	37	4
215	282	37	2
219	282	37	1
221	282	37	1
223	282	37	4
189	283	37	1
193	283	37	2
201	283	37	1
204	283	37	1
207	283	37	2
211	283	37	1
215	283	37	1
227	283	37	1
228	283	37	1
230	283	37	1
186	284	37	3
195	284	37	2
196	284	37	1
202	284	37	2
203	284	37	1
206	284	37	2
237	284	37	1
186	285	37	1
187	285	37	2
198	285	37	1
201	285	37	2
202	285	37	2
204	285	37	3
205	285	37	1
206	285	37	2
210	285	37	1
226	285	37	3
233	285	37	5
237	285	37	1
239	285	37	3
187	286	37	2
188	286	37	1
189	286	37	1
199	286	37	1
202	286	37	1
203	286	37	2
204	286	37	1
206	286	37	2
207	286	37	2
211	286	37	1
216	286	37	1
226	286	37	1
230	286	37	1
234	286	37	1
239	286	37	1
241	286	37	1
187	287	37	3
188	287	37	3
194	287	37	1
202	287	37	2
204	287	37	1
207	287	37	1
219	287	37	2
220	287	37	3
221	287	37	2
222	287	37	1
230	287	37	1
231	287	37	2
233	287	37	1
236	287	37	3
238	287	37	1
239	287	37	1
240	287	37	5
186	288	37	1
190	288	37	2
193	288	37	4
194	288	37	2
195	288	37	2
201	288	37	1
202	288	37	3
204	288	37	1
221	288	37	3
224	288	37	1
232	288	37	2
233	288	37	3
234	288	37	1
236	288	37	2
240	288	37	3
241	288	37	1
186	289	37	1
191	289	37	2
195	289	37	2
200	289	37	2
201	289	37	1
202	289	37	1
203	289	37	3
205	289	37	1
208	289	37	2
221	289	37	1
224	289	37	1
232	289	37	1
233	289	37	1
234	289	37	2
235	289	37	2
236	289	37	3
237	289	37	1
239	289	37	2
240	289	37	2
186	290	37	1
197	290	37	1
199	290	37	2
200	290	37	1
202	290	37	1
204	290	37	3
222	290	37	1
230	290	37	1
232	290	37	1
234	290	37	1
236	290	37	1
242	290	37	2
188	291	37	2
195	291	37	2
229	291	37	1
233	291	37	1
234	291	37	1
235	291	37	2
238	291	37	1
239	291	37	2
240	291	37	1
198	292	37	1
200	292	37	2
201	292	37	2
204	292	37	2
208	292	37	3
225	292	37	1
231	292	37	1
232	292	37	1
233	292	37	2
235	292	37	1
236	292	37	3
238	292	37	1
240	292	37	1
242	292	37	2
185	293	37	2
197	293	37	2
199	293	37	1
202	293	37	1
205	293	37	1
207	293	37	3
225	293	37	1
241	293	37	1
201	294	37	1
204	294	37	2
223	294	37	4
224	294	37	1
225	294	37	1
228	294	37	1
230	294	37	1
232	294	37	1
233	294	37	3
234	294	37	1
235	294	37	3
237	294	37	2
238	294	37	1
239	294	37	2
240	294	37	1
197	295	37	2
202	295	37	1
203	295	37	2
225	295	37	1
229	295	37	2
232	295	37	2
234	295	37	2
235	295	37	2
236	295	37	1
241	295	37	1
243	295	37	1
244	295	37	1
245	295	37	1
200	296	37	1
201	296	37	1
202	296	37	2
222	296	37	1
223	296	37	1
229	296	37	1
235	296	37	1
237	296	37	1
239	296	37	3
240	296	37	2
241	296	37	1
245	296	37	2
194	297	37	1
196	297	37	2
198	297	37	2
204	297	37	4
218	297	37	1
220	297	37	1
227	297	37	1
229	297	37	3
231	297	37	2
232	297	37	1
239	297	37	3
243	297	37	1
244	297	37	1
199	298	37	1
202	298	37	1
231	298	37	1
233	298	37	1
237	298	37	1
240	298	37	1
242	298	37	2
243	298	37	1
245	298	37	1
228	299	37	2
232	299	37	4
240	299	37	1
241	299	37	2
243	299	37	2
244	299	37	1
245	299	37	2
226	300	37	1
227	300	37	1
229	300	37	1
230	300	37	1
231	300	37	1
232	300	37	3
233	300	37	1
235	300	37	2
236	300	37	2
239	300	37	2
240	300	37	3
244	300	37	1
227	301	37	2
230	301	37	1
232	301	37	3
233	301	37	1
242	301	37	1
244	301	37	2
226	302	37	2
232	302	37	1
228	303	37	2
230	303	37	1
232	303	37	1
236	303	37	2
227	304	37	2
228	304	37	1
227	305	37	2
228	305	37	2
234	305	37	1
236	305	37	1
238	305	37	1
242	305	37	1
223	306	37	3
224	306	37	3
198	307	37	2
226	307	37	2
243	307	37	1
224	308	37	2
225	308	37	1
226	308	37	3
227	308	37	1
220	309	37	1
221	309	37	1
224	309	37	1
227	309	37	3
229	309	37	2
239	309	37	2
242	309	37	2
216	310	37	1
217	310	37	1
224	310	37	1
228	310	37	1
214	311	37	1
219	311	37	3
225	311	37	1
226	311	37	2
228	311	37	2
232	311	37	2
234	311	37	1
237	311	37	1
217	312	37	2
221	312	37	1
227	312	37	2
229	312	37	2
230	312	37	2
235	312	37	2
236	312	37	1
240	312	37	2
212	313	37	1
216	313	37	1
218	313	37	1
221	313	37	2
225	313	37	1
227	313	37	1
228	313	37	1
229	313	37	3
230	313	37	1
238	313	37	1
221	314	37	1
229	314	37	1
230	314	37	1
232	314	37	2
234	314	37	3
236	314	37	1
237	314	37	1
238	314	37	3
211	315	37	5
229	315	37	2
230	315	37	1
238	315	37	1
239	315	37	1
237	316	37	2
238	316	37	3
240	316	37	1
241	316	37	1
211	317	37	2
230	317	37	1
236	317	37	1
238	317	37	1
236	318	37	2
238	318	37	2
240	318	37	1
232	319	37	4
237	319	37	1
238	319	37	2
231	322	37	3
233	322	37	1
226	259	38	1
226	260	38	1
228	260	38	2
216	261	38	2
228	261	38	1
238	261	38	3
227	262	38	2
238	262	38	3
229	263	38	2
232	263	38	2
219	264	38	1
232	264	38	2
238	264	38	1
226	265	38	3
230	265	38	2
189	266	38	2
211	266	38	2
229	266	38	1
231	266	38	1
237	266	38	1
193	267	38	1
188	268	38	2
213	268	38	2
187	269	38	2
194	269	38	1
209	269	38	3
211	269	38	1
217	269	38	2
218	269	38	3
240	269	38	1
192	270	38	1
193	270	38	2
218	270	38	3
188	271	38	2
215	271	38	1
217	271	38	1
203	272	38	2
211	272	38	1
214	272	38	3
215	272	38	3
217	272	38	1
218	272	38	1
201	273	38	2
208	273	38	1
209	273	38	1
210	273	38	2
214	273	38	1
217	273	38	1
206	274	38	1
209	274	38	1
210	274	38	1
211	274	38	3
212	274	38	2
213	274	38	2
240	274	38	1
189	275	38	3
203	275	38	2
213	275	38	3
216	275	38	2
217	275	38	2
191	276	38	1
213	276	38	1
214	276	38	1
219	276	38	3
194	277	38	1
206	277	38	2
207	277	38	2
209	277	38	3
210	277	38	1
211	277	38	1
214	277	38	1
215	277	38	2
220	277	38	4
203	278	38	1
208	278	38	3
209	278	38	3
212	278	38	1
213	278	38	2
215	278	38	1
217	278	38	1
218	278	38	2
221	278	38	3
222	278	38	3
230	278	38	1
177	279	38	2
206	279	38	1
208	279	38	3
212	279	38	1
217	279	38	1
220	279	38	1
193	280	38	3
208	280	38	3
211	280	38	1
214	280	38	4
215	280	38	1
190	281	38	1
191	281	38	3
192	281	38	1
193	281	38	1
211	281	38	1
213	281	38	2
216	281	38	2
189	282	38	2
191	282	38	1
192	282	38	1
193	282	38	3
208	282	38	1
210	282	38	1
212	282	38	1
213	282	38	1
214	282	38	2
215	282	38	2
222	282	38	1
223	282	38	1
189	283	38	1
203	283	38	2
207	283	38	1
210	283	38	2
214	283	38	1
216	283	38	1
217	283	38	1
219	283	38	1
229	283	38	1
188	284	38	3
193	284	38	1
199	284	38	2
201	284	38	1
211	284	38	4
214	284	38	3
215	284	38	1
222	284	38	1
188	285	38	1
190	285	38	1
191	285	38	2
193	285	38	3
205	285	38	4
212	285	38	1
215	285	38	2
216	285	38	3
232	285	38	2
188	286	38	1
193	286	38	1
198	286	38	2
203	286	38	1
204	286	38	1
205	286	38	1
206	286	38	1
208	286	38	1
211	286	38	3
216	286	38	1
219	286	38	3
230	286	38	3
232	286	38	1
237	286	38	2
188	287	38	2
192	287	38	2
195	287	38	4
198	287	38	1
202	287	38	1
204	287	38	3
205	287	38	2
215	287	38	2
217	287	38	2
219	287	38	2
220	287	38	1
222	287	38	4
230	287	38	2
232	287	38	3
238	287	38	4
189	288	38	2
190	288	38	2
197	288	38	1
205	288	38	1
206	288	38	2
207	288	38	1
209	288	38	3
214	288	38	2
218	288	38	2
219	288	38	2
220	288	38	1
224	288	38	1
235	288	38	1
185	289	38	2
186	289	38	1
187	289	38	1
192	289	38	3
193	289	38	2
195	289	38	2
203	289	38	1
207	289	38	1
208	289	38	1
215	289	38	2
217	289	38	2
219	289	38	1
231	289	38	2
233	289	38	1
236	289	38	1
188	290	38	3
192	290	38	1
199	290	38	2
200	290	38	1
203	290	38	1
207	290	38	1
209	290	38	1
211	290	38	2
216	290	38	2
218	290	38	1
220	290	38	1
223	290	38	2
224	290	38	1
237	290	38	1
238	290	38	1
192	291	38	2
197	291	38	1
204	291	38	2
206	291	38	2
207	291	38	2
210	291	38	2
211	291	38	2
220	291	38	2
223	291	38	1
232	291	38	1
233	291	38	1
192	292	38	2
194	292	38	1
196	292	38	1
197	292	38	3
199	292	38	1
201	292	38	1
207	292	38	2
213	292	38	2
220	292	38	2
221	292	38	1
223	292	38	1
230	292	38	1
232	292	38	1
234	292	38	2
236	292	38	1
237	292	38	2
238	292	38	1
196	293	38	1
199	293	38	1
202	293	38	2
204	293	38	1
205	293	38	1
206	293	38	1
224	293	38	2
225	293	38	3
226	293	38	1
227	293	38	1
229	293	38	2
230	293	38	4
234	293	38	1
237	293	38	1
238	293	38	1
206	294	38	1
210	294	38	3
211	294	38	2
212	294	38	1
213	294	38	2
217	294	38	2
221	294	38	1
226	294	38	3
228	294	38	2
230	294	38	1
235	294	38	1
236	294	38	1
237	294	38	3
240	294	38	1
242	294	38	2
243	294	38	1
192	295	38	2
197	295	38	1
198	295	38	1
202	295	38	1
203	295	38	2
216	295	38	1
218	295	38	1
221	295	38	1
225	295	38	4
227	295	38	1
229	295	38	1
230	295	38	1
231	295	38	2
232	295	38	1
233	295	38	1
234	295	38	1
240	295	38	2
241	295	38	1
244	295	38	1
198	296	38	3
200	296	38	1
201	296	38	1
206	296	38	1
217	296	38	3
221	296	38	1
228	296	38	1
233	296	38	1
234	296	38	2
235	296	38	1
236	296	38	2
237	296	38	1
241	296	38	2
195	297	38	1
201	297	38	1
204	297	38	1
219	297	38	3
220	297	38	2
223	297	38	2
224	297	38	1
230	297	38	1
232	297	38	1
234	297	38	3
239	297	38	3
240	297	38	1
241	297	38	2
242	297	38	2
243	297	38	1
192	298	38	2
200	298	38	2
215	298	38	1
216	298	38	1
224	298	38	1
225	298	38	1
226	298	38	1
231	298	38	1
233	298	38	1
240	298	38	1
243	298	38	2
193	299	38	1
203	299	38	1
214	299	38	2
226	299	38	1
227	299	38	1
228	299	38	1
229	299	38	2
231	299	38	1
232	299	38	1
235	299	38	1
236	299	38	2
239	299	38	2
240	299	38	1
242	299	38	2
243	299	38	1
244	299	38	1
245	299	38	2
204	300	38	1
218	300	38	1
228	300	38	1
230	300	38	1
231	300	38	1
234	300	38	1
239	300	38	3
240	300	38	1
241	300	38	1
227	301	38	1
228	301	38	1
230	301	38	2
233	301	38	3
235	301	38	1
236	301	38	1
238	301	38	2
239	301	38	1
226	302	38	3
227	302	38	1
232	302	38	5
233	302	38	1
235	302	38	2
239	302	38	2
245	302	38	1
227	303	38	1
228	303	38	1
229	303	38	2
231	303	38	2
233	303	38	1
234	303	38	1
227	304	38	3
228	304	38	1
229	304	38	2
230	304	38	2
231	304	38	1
232	304	38	1
233	304	38	1
234	304	38	1
236	304	38	1
237	304	38	1
240	304	38	1
243	304	38	2
245	304	38	2
246	304	38	1
226	305	38	1
227	305	38	1
229	305	38	3
230	305	38	3
232	305	38	3
234	305	38	2
236	305	38	2
241	305	38	1
245	305	38	2
210	306	38	2
226	306	38	1
227	306	38	2
229	306	38	2
232	306	38	2
236	306	38	3
239	306	38	1
246	306	38	2
225	307	38	1
226	307	38	3
227	307	38	2
234	307	38	1
241	307	38	3
243	307	38	3
246	307	38	3
222	308	38	3
226	308	38	2
235	308	38	3
241	308	38	1
195	309	38	1
206	309	38	1
222	309	38	1
227	309	38	1
228	309	38	2
229	309	38	1
242	309	38	1
243	309	38	2
217	310	38	1
219	310	38	2
220	310	38	2
221	310	38	1
222	310	38	5
223	310	38	1
225	310	38	1
226	310	38	5
227	310	38	2
228	310	38	1
229	310	38	1
233	310	38	1
236	310	38	2
241	310	38	1
213	311	38	1
214	311	38	1
219	311	38	2
221	311	38	2
224	311	38	2
225	311	38	1
227	311	38	2
231	311	38	2
235	311	38	1
237	311	38	1
244	311	38	1
218	312	38	1
219	312	38	3
221	312	38	1
222	312	38	1
223	312	38	3
229	312	38	2
230	312	38	1
231	312	38	4
234	312	38	3
239	312	38	1
240	312	38	1
241	312	38	3
242	312	38	2
216	313	38	2
217	313	38	3
218	313	38	2
219	313	38	1
220	313	38	1
221	313	38	1
222	313	38	1
223	313	38	2
228	313	38	2
235	313	38	3
236	313	38	1
240	313	38	3
244	313	38	1
245	313	38	1
200	314	38	1
217	314	38	2
219	314	38	1
221	314	38	2
230	314	38	2
232	314	38	1
237	314	38	1
239	314	38	1
240	314	38	1
241	314	38	1
242	314	38	2
213	315	38	1
214	315	38	1
220	315	38	2
221	315	38	2
223	315	38	2
225	315	38	2
227	315	38	3
229	315	38	1
230	315	38	3
235	315	38	1
236	315	38	2
238	315	38	2
239	315	38	4
241	315	38	1
243	315	38	2
244	315	38	1
226	316	38	1
228	316	38	2
234	316	38	1
236	316	38	3
238	316	38	2
240	316	38	3
242	316	38	3
214	317	38	2
219	317	38	1
221	317	38	2
227	317	38	5
230	317	38	2
231	317	38	5
236	317	38	3
237	317	38	1
238	317	38	3
239	317	38	3
240	317	38	1
243	317	38	2
212	318	38	3
230	318	38	4
231	318	38	2
232	318	38	1
236	318	38	2
241	318	38	1
243	318	38	2
218	319	38	1
230	319	38	3
231	319	38	1
232	319	38	1
234	319	38	1
237	319	38	3
238	319	38	5
239	319	38	1
241	319	38	1
242	319	38	1
230	320	38	2
231	320	38	3
233	320	38	1
212	321	38	1
229	321	38	2
231	321	38	2
231	322	38	3
233	322	38	2
236	322	38	2
219	323	38	1
232	323	38	1
235	323	38	2
233	324	38	3
237	265	39	1
191	268	39	2
219	269	39	3
192	270	39	1
194	270	39	1
201	270	39	5
216	270	39	3
217	270	39	1
189	273	39	1
214	273	39	2
215	273	39	1
213	274	39	1
212	275	39	2
213	275	39	1
214	275	39	2
218	276	39	1
212	277	39	2
213	277	39	1
214	277	39	1
210	278	39	1
214	278	39	2
216	278	39	1
220	278	39	1
221	278	39	1
206	279	39	1
215	279	39	1
217	279	39	1
221	280	39	1
204	281	39	2
217	281	39	2
223	281	39	1
195	282	39	1
212	282	39	1
214	282	39	1
219	282	39	1
226	282	39	1
190	283	39	2
191	283	39	1
201	283	39	2
202	283	39	3
203	283	39	1
200	284	39	2
207	284	39	2
191	285	39	2
192	285	39	3
195	285	39	1
197	285	39	1
199	285	39	1
196	286	39	1
201	286	39	2
203	286	39	1
206	286	39	2
216	286	39	3
221	286	39	1
233	286	39	1
188	287	39	2
190	287	39	1
191	287	39	1
196	287	39	2
205	287	39	2
215	287	39	1
219	287	39	1
222	287	39	1
187	288	39	1
193	288	39	1
195	288	39	2
204	288	39	1
205	288	39	1
206	288	39	1
210	288	39	1
217	288	39	2
218	288	39	1
224	288	39	1
190	289	39	2
193	289	39	2
195	289	39	1
201	289	39	2
203	289	39	2
211	289	39	1
217	289	39	1
239	289	39	1
186	290	39	1
188	290	39	1
190	290	39	2
195	290	39	1
197	290	39	3
200	290	39	3
204	290	39	1
207	290	39	2
210	290	39	1
218	290	39	1
190	291	39	1
191	291	39	2
199	291	39	3
202	291	39	1
206	291	39	1
214	291	39	3
225	291	39	2
233	291	39	4
235	291	39	1
238	291	39	1
239	291	39	1
188	292	39	1
199	292	39	1
208	292	39	1
210	292	39	4
211	292	39	1
213	292	39	2
225	292	39	3
232	292	39	2
234	292	39	2
235	292	39	1
237	292	39	2
239	292	39	1
240	292	39	3
242	292	39	2
199	293	39	2
205	293	39	1
208	293	39	3
209	293	39	2
220	293	39	2
221	293	39	1
225	293	39	1
229	293	39	3
238	293	39	2
240	293	39	1
241	293	39	1
200	294	39	1
204	294	39	1
206	294	39	1
225	294	39	2
228	294	39	1
230	294	39	3
235	294	39	1
237	294	39	1
241	294	39	1
197	295	39	1
203	295	39	4
207	295	39	2
212	295	39	1
216	295	39	1
220	295	39	3
223	295	39	1
229	295	39	1
232	295	39	2
236	295	39	2
240	295	39	1
241	295	39	1
243	295	39	2
197	296	39	2
202	296	39	3
205	296	39	1
206	296	39	2
213	296	39	1
220	296	39	4
222	296	39	1
226	296	39	3
235	296	39	2
236	296	39	3
240	296	39	1
194	297	39	1
195	297	39	2
196	297	39	1
197	297	39	1
203	297	39	2
215	297	39	1
216	297	39	3
220	297	39	1
221	297	39	1
223	297	39	1
225	297	39	1
230	297	39	1
231	297	39	1
232	297	39	1
235	297	39	1
236	297	39	2
240	297	39	1
241	297	39	1
200	298	39	1
201	298	39	3
213	298	39	2
214	298	39	3
219	298	39	1
224	298	39	3
226	298	39	2
228	298	39	1
229	298	39	1
230	298	39	1
231	298	39	2
232	298	39	1
239	298	39	1
242	298	39	3
214	299	39	1
222	299	39	1
224	299	39	1
227	299	39	1
229	299	39	2
230	299	39	2
231	299	39	1
233	299	39	3
236	299	39	3
237	299	39	1
239	299	39	1
241	299	39	2
243	299	39	1
214	300	39	1
229	300	39	2
230	300	39	1
232	300	39	2
235	300	39	2
240	300	39	1
227	301	39	3
228	301	39	1
229	301	39	1
234	301	39	1
226	302	39	1
228	302	39	1
229	302	39	3
231	302	39	1
233	302	39	2
227	303	39	1
228	303	39	1
230	303	39	1
231	303	39	1
233	303	39	1
235	303	39	1
239	303	39	1
210	304	39	1
225	304	39	3
227	304	39	1
230	304	39	1
231	304	39	1
235	304	39	1
237	304	39	2
243	304	39	1
244	304	39	1
194	305	39	3
223	305	39	3
224	305	39	1
226	305	39	1
227	305	39	2
229	305	39	1
230	305	39	2
238	305	39	2
240	305	39	3
241	305	39	2
210	306	39	2
211	306	39	4
223	306	39	1
225	306	39	3
227	306	39	5
230	306	39	1
235	306	39	1
236	306	39	1
239	306	39	1
240	306	39	2
241	306	39	2
242	306	39	2
198	307	39	1
213	307	39	1
214	307	39	2
223	307	39	1
224	307	39	1
225	307	39	1
226	307	39	1
227	307	39	1
235	307	39	1
241	307	39	2
216	308	39	2
220	308	39	1
221	308	39	1
222	308	39	1
225	308	39	1
226	308	39	3
227	308	39	3
233	308	39	2
235	308	39	2
240	308	39	1
241	308	39	2
242	308	39	1
243	308	39	1
195	309	39	3
215	309	39	1
216	309	39	1
220	309	39	1
222	309	39	2
223	309	39	1
225	309	39	1
226	309	39	3
227	309	39	2
229	309	39	2
233	309	39	1
235	309	39	1
239	309	39	1
242	309	39	3
196	310	39	2
217	310	39	1
219	310	39	5
221	310	39	1
222	310	39	2
223	310	39	1
226	310	39	1
228	310	39	1
239	310	39	1
242	310	39	2
206	311	39	1
217	311	39	1
218	311	39	1
219	311	39	1
220	311	39	2
221	311	39	1
222	311	39	2
225	311	39	2
226	311	39	1
227	311	39	1
230	311	39	3
233	311	39	1
235	311	39	1
244	311	39	1
217	312	39	1
218	312	39	3
219	312	39	1
220	312	39	2
