x	y	z	Regulation of PTEN gene transcription
232	292	39	1
235	292	39	1
236	292	39	2
237	292	39	2
239	292	39	1
240	292	39	1
242	292	39	2
199	293	39	1
201	293	39	1
208	293	39	1
220	293	39	2
221	293	39	1
225	293	39	1
238	293	39	3
200	294	39	2
204	294	39	2
213	294	39	1
221	294	39	1
228	294	39	2
237	294	39	1
238	294	39	1
240	294	39	2
242	294	39	1
203	295	39	1
204	295	39	1
207	295	39	1
212	295	39	1
216	295	39	1
223	295	39	2
225	295	39	1
226	295	39	1
227	295	39	2
229	295	39	1
236	295	39	1
238	295	39	2
240	295	39	1
206	296	39	1
219	296	39	1
222	296	39	1
223	296	39	3
226	296	39	1
228	296	39	1
235	296	39	1
236	296	39	2
237	296	39	1
239	296	39	2
194	297	39	1
195	297	39	1
196	297	39	1
197	297	39	3
199	297	39	1
200	297	39	1
203	297	39	2
204	297	39	1
205	297	39	1
216	297	39	1
221	297	39	2
241	297	39	2
243	297	39	1
200	298	39	1
201	298	39	1
203	298	39	1
213	298	39	2
214	298	39	1
219	298	39	1
221	298	39	1
223	298	39	1
225	298	39	1
228	298	39	2
232	298	39	2
233	298	39	1
239	298	39	3
242	298	39	1
214	299	39	1
224	299	39	1
225	299	39	2
226	299	39	1
228	299	39	2
230	299	39	3
236	299	39	1
237	299	39	3
239	299	39	2
241	299	39	1
243	299	39	1
214	300	39	1
227	300	39	1
228	300	39	1
224	301	39	1
228	301	39	1
230	301	39	1
233	301	39	2
234	301	39	1
228	302	39	1
229	302	39	2
233	302	39	2
227	303	39	3
228	303	39	1
231	303	39	1
233	303	39	3
235	303	39	2
210	304	39	4
227	304	39	1
228	304	39	2
231	304	39	2
235	304	39	2
212	305	39	1
223	305	39	1
224	305	39	1
227	305	39	1
228	305	39	2
229	305	39	2
230	305	39	1
238	305	39	2
241	305	39	3
242	305	39	2
210	306	39	3
223	306	39	1
225	306	39	1
227	306	39	1
236	306	39	3
240	306	39	1
242	306	39	1
198	307	39	1
213	307	39	1
223	307	39	1
224	307	39	2
225	307	39	2
227	307	39	1
235	307	39	1
241	307	39	1
216	308	39	2
223	308	39	2
240	308	39	1
241	308	39	1
242	308	39	1
243	308	39	1
195	309	39	1
212	309	39	1
215	309	39	1
216	309	39	2
218	309	39	1
220	309	39	1
221	309	39	1
222	309	39	1
223	309	39	2
224	309	39	1
225	309	39	2
226	309	39	2
227	309	39	1
228	309	39	2
232	309	39	1
242	309	39	1
198	310	39	1
220	310	39	2
221	310	39	2
222	310	39	1
224	310	39	1
225	310	39	2
234	310	39	1
206	311	39	1
211	311	39	1
217	311	39	1
218	311	39	2
220	311	39	1
221	311	39	2
224	311	39	1
228	311	39	3
229	311	39	1
231	311	39	1
233	311	39	1
236	311	39	1
246	311	39	2
196	312	39	5
213	312	39	1
218	312	39	1
220	312	39	3
229	312	39	1
230	312	39	1
238	312	39	1
239	312	39	2
240	312	39	1
241	312	39	2
242	312	39	1
221	313	39	2
224	313	39	1
225	313	39	1
227	313	39	1
230	313	39	1
235	313	39	1
238	313	39	2
240	313	39	2
241	313	39	1
243	313	39	1
218	314	39	2
219	314	39	1
220	314	39	1
227	314	39	1
229	314	39	1
234	314	39	1
235	314	39	1
237	314	39	2
238	314	39	1
239	314	39	2
241	314	39	1
217	315	39	1
220	315	39	1
229	315	39	2
230	315	39	1
237	315	39	1
238	315	39	1
243	315	39	1
225	316	39	1
229	316	39	2
236	316	39	1
239	316	39	1
240	316	39	1
244	316	39	1
225	317	39	1
232	317	39	2
235	317	39	1
238	317	39	2
242	317	39	1
229	318	39	1
230	318	39	1
231	318	39	2
235	318	39	2
237	318	39	2
220	319	39	2
223	319	39	2
228	319	39	2
230	319	39	2
233	319	39	1
237	319	39	1
214	320	39	1
217	320	39	1
229	320	39	2
230	320	39	1
231	320	39	1
234	320	39	1
238	320	39	1
241	320	39	1
215	321	39	1
218	321	39	2
229	321	39	1
234	321	39	3
231	322	39	1
233	322	39	2
234	323	39	1
211	324	39	2
212	324	39	1
220	324	39	2
212	325	39	3
212	327	39	3
197	328	39	1
214	274	40	1
201	278	40	1
193	280	40	3
193	281	40	2
190	283	40	1
192	283	40	1
197	283	40	1
237	283	40	1
195	284	40	2
194	285	40	1
204	285	40	2
196	286	40	1
198	286	40	1
194	287	40	1
204	287	40	3
193	288	40	1
202	288	40	1
210	288	40	2
193	289	40	2
193	290	40	1
211	290	40	1
218	290	40	1
191	291	40	1
192	291	40	1
206	291	40	1
208	291	40	2
189	292	40	1
191	292	40	1
192	292	40	1
193	292	40	2
199	292	40	1
206	292	40	1
209	292	40	2
210	292	40	2
221	292	40	1
227	292	40	3
235	292	40	1
236	292	40	1
242	292	40	1
192	293	40	1
197	293	40	2
207	293	40	3
214	293	40	1
216	293	40	1
223	293	40	2
225	293	40	2
229	293	40	1
234	293	40	3
217	294	40	1
221	294	40	6
225	294	40	2
227	294	40	2
237	294	40	1
239	294	40	1
204	295	40	1
220	295	40	1
225	295	40	2
241	295	40	5
198	296	40	1
203	296	40	1
205	296	40	1
206	296	40	1
211	296	40	2
234	296	40	2
235	296	40	2
240	296	40	1
188	297	40	1
216	297	40	1
221	297	40	2
229	297	40	4
236	297	40	1
215	298	40	2
216	298	40	2
223	298	40	1
225	298	40	1
228	298	40	1
230	298	40	1
231	298	40	4
222	299	40	2
225	299	40	1
229	299	40	1
229	300	40	1
236	300	40	3
229	301	40	2
236	301	40	1
237	301	40	1
219	302	40	1
224	302	40	1
231	302	40	1
233	302	40	1
228	303	40	2
234	303	40	2
241	303	40	1
235	304	40	1
241	304	40	1
214	305	40	1
223	305	40	1
230	305	40	1
231	305	40	2
234	305	40	1
242	305	40	1
213	306	40	1
214	306	40	2
224	306	40	2
225	306	40	1
226	306	40	1
228	306	40	1
229	306	40	1
239	306	40	1
241	306	40	2
242	306	40	2
194	307	40	2
202	307	40	1
223	307	40	1
228	307	40	2
238	307	40	1
240	307	40	2
242	307	40	2
243	307	40	1
223	308	40	1
224	308	40	2
225	308	40	2
233	308	40	3
203	309	40	1
215	309	40	1
223	309	40	1
224	309	40	2
226	309	40	2
227	309	40	2
240	309	40	2
217	310	40	1
218	310	40	1
219	310	40	1
225	310	40	2
226	310	40	1
234	310	40	1
241	310	40	1
196	311	40	2
217	311	40	1
220	311	40	1
222	311	40	2
231	311	40	1
235	311	40	1
237	311	40	1
238	311	40	1
241	311	40	1
217	312	40	2
218	312	40	1
229	312	40	2
232	312	40	2
235	312	40	1
240	312	40	2
241	312	40	4
243	312	40	1
213	313	40	2
215	313	40	1
216	313	40	2
217	313	40	1
218	313	40	1
219	313	40	1
220	313	40	2
235	313	40	1
236	313	40	1
238	313	40	2
243	313	40	2
215	314	40	1
217	314	40	1
220	314	40	2
225	314	40	1
237	314	40	1
238	314	40	1
239	314	40	1
243	314	40	1
220	315	40	1
221	315	40	1
230	315	40	1
235	315	40	1
238	315	40	1
241	315	40	2
242	315	40	1
245	315	40	2
216	316	40	1
219	316	40	1
220	316	40	3
221	316	40	1
234	316	40	1
236	316	40	2
237	316	40	1
243	316	40	1
226	317	40	3
242	317	40	1
220	318	40	1
229	318	40	1
231	318	40	2
236	318	40	2
238	318	40	2
240	318	40	1
241	318	40	1
243	318	40	2
246	318	40	1
218	319	40	2
230	319	40	1
232	319	40	2
237	319	40	1
238	319	40	1
243	319	40	1
217	320	40	1
221	320	40	1
223	320	40	2
230	320	40	1
232	320	40	1
240	320	40	2
216	321	40	1
227	321	40	1
230	321	40	2
229	322	40	2
231	322	40	1
233	322	40	1
230	323	40	1
213	329	40	1
193	280	41	3
197	282	41	2
192	292	41	1
217	292	41	1
226	292	41	1
213	294	41	1
217	294	41	3
204	297	41	1
213	297	41	1
214	298	41	1
226	298	41	1
227	299	41	1
237	299	41	3
230	300	41	1
231	300	41	1
235	300	41	1
222	303	41	2
220	304	41	1
223	305	41	1
227	305	41	2
228	305	41	1
231	305	41	2
217	306	41	1
222	306	41	1
223	306	41	2
224	306	41	1
227	306	41	1
228	306	41	1
230	306	41	1
219	307	41	1
223	307	41	1
225	307	41	1
222	308	41	2
226	308	41	2
229	308	41	1
239	308	41	2
243	308	41	3
196	309	41	2
220	309	41	1
224	309	41	1
240	309	41	1
196	310	41	1
219	310	41	1
220	310	41	1
222	310	41	1
231	310	41	1
236	310	41	2
239	310	41	3
240	310	41	1
221	311	41	1
222	311	41	3
223	311	41	1
236	311	41	1
241	311	41	1
225	312	41	1
235	312	41	2
241	312	41	1
242	312	41	3
219	313	41	2
223	313	41	1
239	313	41	3
241	313	41	1
244	313	41	1
245	313	41	1
220	314	41	2
232	314	41	1
242	314	41	1
243	314	41	4
249	314	41	1
218	315	41	2
220	315	41	2
230	315	41	2
238	316	41	2
240	316	41	1
246	316	41	1
249	316	41	1
218	317	41	1
235	317	41	1
240	317	41	1
242	317	41	2
244	317	41	1
217	318	41	3
230	318	41	2
240	318	41	1
241	318	41	2
245	318	41	1
217	319	41	1
223	319	41	1
230	319	41	1
230	320	41	1
241	320	41	1
216	321	41	1
229	321	41	1
231	321	41	2
240	321	41	1
228	322	41	1
230	322	41	1
228	323	41	1
214	326	41	1
228	299	42	3
231	300	42	2
221	301	42	1
213	302	42	1
223	302	42	1
220	305	42	3
229	305	42	1
220	306	42	1
223	306	42	1
231	306	42	1
232	306	42	1
239	306	42	1
221	307	42	3
226	307	42	1
239	308	42	1
241	308	42	1
220	309	42	1
223	309	42	1
225	309	42	1
226	309	42	1
235	309	42	1
236	309	42	1
236	310	42	1
239	310	42	2
241	310	42	2
221	311	42	1
222	311	42	1
236	311	42	1
240	311	42	1
242	311	42	2
214	312	42	1
220	312	42	1
241	312	42	1
243	312	42	1
244	312	42	2
221	313	42	1
223	313	42	1
234	313	42	1
244	313	42	1
221	314	42	1
225	314	42	2
226	314	42	1
236	314	42	1
242	314	42	3
204	315	42	2
217	315	42	1
219	315	42	2
222	315	42	2
240	315	42	2
241	315	42	1
220	316	42	1
221	316	42	1
225	316	42	3
226	316	42	1
227	316	42	2
231	316	42	2
238	316	42	1
239	316	42	1
240	316	42	1
242	316	42	2
243	316	42	1
219	317	42	1
221	317	42	1
224	317	42	1
227	317	42	1
232	317	42	3
219	318	42	1
220	318	42	2
229	318	42	1
240	318	42	1
245	318	42	1
204	319	42	2
224	319	42	1
226	319	42	2
228	319	42	1
229	319	42	1
230	319	42	2
231	319	42	3
232	319	42	1
242	319	42	2
226	320	42	2
229	320	42	1
241	320	42	2
218	321	42	3
224	321	42	1
229	321	42	1
219	304	43	3
220	304	43	1
227	304	43	3
220	305	43	1
221	305	43	1
221	307	43	2
220	308	43	1
222	308	43	2
242	309	43	2
217	310	43	1
218	310	43	1
222	310	43	2
234	310	43	1
219	311	43	2
222	311	43	2
234	311	43	1
239	311	43	1
211	312	43	1
242	312	43	1
236	313	43	1
238	313	43	1
237	314	43	1
238	314	43	2
223	315	43	2
229	315	43	1
230	315	43	1
238	315	43	1
204	316	43	2
219	316	43	1
227	317	43	2
217	318	43	1
228	318	43	1
217	319	43	1
227	319	43	1
242	319	43	4
227	320	43	1
229	321	43	1
215	324	43	1
220	304	44	2
219	306	44	1
220	308	44	1
223	308	44	2
220	309	44	2
223	309	44	2
211	310	44	2
219	310	44	1
224	310	44	1
234	310	44	2
219	311	44	1
225	311	44	1
235	311	44	1
223	312	44	1
243	312	44	3
219	313	44	2
223	313	44	2
229	313	44	1
211	314	44	3
221	314	44	1
220	315	44	1
222	315	44	1
238	315	44	1
222	316	44	1
225	317	44	1
227	317	44	1
230	317	44	2
242	317	44	3
223	318	44	1
243	318	44	1
223	319	44	2
231	320	44	1
230	321	44	1
216	316	45	1
