x	y	z	Transcriptional Regulation by MECP2
233	301	37	1
241	301	37	3
244	301	37	1
226	302	37	2
232	302	37	2
236	302	37	1
228	303	37	1
230	303	37	1
235	303	37	2
236	303	37	1
227	305	37	2
228	305	37	1
229	305	37	2
234	305	37	3
238	305	37	2
223	306	37	1
224	306	37	2
242	306	37	1
225	307	37	3
239	307	37	1
243	307	37	2
223	308	37	1
224	308	37	2
226	308	37	1
227	308	37	1
229	308	37	3
235	308	37	2
240	308	37	1
241	308	37	1
220	309	37	1
224	309	37	1
227	309	37	3
229	309	37	1
239	309	37	1
216	310	37	2
227	310	37	1
228	310	37	1
216	311	37	1
219	311	37	1
221	311	37	1
222	311	37	3
224	311	37	1
225	311	37	1
226	311	37	1
227	311	37	1
232	311	37	1
234	311	37	1
217	312	37	3
225	312	37	1
228	312	37	2
230	312	37	1
235	312	37	3
236	312	37	2
212	313	37	1
217	313	37	2
218	313	37	2
221	313	37	3
228	313	37	1
229	313	37	1
236	313	37	1
219	314	37	1
221	314	37	1
228	314	37	2
229	314	37	1
230	314	37	1
232	314	37	1
234	314	37	1
237	314	37	1
238	314	37	1
242	314	37	1
227	315	37	1
229	315	37	1
230	315	37	1
238	315	37	2
239	315	37	1
234	316	37	1
236	316	37	1
237	316	37	1
241	316	37	1
211	317	37	1
230	317	37	1
235	317	37	2
238	317	37	1
232	318	37	2
236	318	37	1
238	318	37	1
232	319	37	1
237	319	37	1
231	322	37	1
233	322	37	1
226	259	38	1
226	260	38	4
216	261	38	1
227	261	38	6
228	261	38	1
227	262	38	3
238	262	38	1
232	263	38	2
219	264	38	1
231	264	38	1
232	264	38	2
238	264	38	3
226	265	38	2
230	265	38	1
237	265	38	1
189	266	38	1
214	266	38	3
231	266	38	3
237	266	38	4
188	268	38	1
211	268	38	1
187	269	38	1
194	269	38	1
218	269	38	1
240	269	38	2
211	270	38	3
217	270	38	1
218	270	38	1
232	270	38	1
188	271	38	1
193	271	38	1
215	271	38	1
217	271	38	1
193	272	38	2
211	272	38	2
214	272	38	1
217	272	38	3
232	272	38	1
201	273	38	3
208	273	38	1
209	273	38	1
210	273	38	2
213	273	38	3
215	273	38	1
217	273	38	1
206	274	38	1
210	274	38	1
211	274	38	1
213	274	38	3
215	274	38	3
217	274	38	1
240	274	38	3
189	275	38	1
206	275	38	3
207	275	38	1
215	275	38	1
217	275	38	1
207	276	38	1
208	276	38	1
211	276	38	2
214	276	38	1
219	276	38	1
205	277	38	3
206	277	38	1
207	277	38	1
209	277	38	1
210	277	38	4
211	277	38	1
213	277	38	2
214	277	38	1
215	277	38	2
219	277	38	1
220	277	38	2
203	278	38	3
209	278	38	3
212	278	38	2
214	278	38	2
215	278	38	4
218	278	38	1
177	279	38	1
194	279	38	3
206	279	38	1
208	279	38	1
210	279	38	1
211	279	38	1
214	279	38	1
217	279	38	1
218	279	38	1
193	280	38	2
208	280	38	1
209	280	38	1
210	280	38	1
211	280	38	1
214	280	38	2
215	280	38	1
190	281	38	1
191	281	38	1
193	281	38	1
211	281	38	1
212	281	38	2
213	281	38	1
215	281	38	2
216	281	38	2
189	282	38	2
191	282	38	1
192	282	38	1
211	282	38	2
212	282	38	2
214	282	38	2
222	282	38	4
223	282	38	2
207	283	38	1
210	283	38	2
216	283	38	1
217	283	38	1
219	283	38	3
229	283	38	4
185	284	38	1
188	284	38	1
191	284	38	1
193	284	38	3
195	284	38	3
196	284	38	2
199	284	38	1
211	284	38	1
214	284	38	4
222	284	38	2
188	285	38	2
190	285	38	2
191	285	38	2
193	285	38	2
195	285	38	1
202	285	38	1
204	285	38	1
205	285	38	2
212	285	38	2
215	285	38	2
217	285	38	1
232	285	38	1
188	286	38	1
193	286	38	1
198	286	38	1
203	286	38	3
204	286	38	1
206	286	38	1
208	286	38	1
218	286	38	2
219	286	38	1
230	286	38	1
232	286	38	2
188	287	38	1
192	287	38	2
193	287	38	1
198	287	38	2
215	287	38	2
217	287	38	1
219	287	38	2
232	287	38	1
238	287	38	1
187	288	38	1
189	288	38	1
190	288	38	1
192	288	38	2
197	288	38	3
202	288	38	1
205	288	38	1
206	288	38	3
207	288	38	2
209	288	38	2
214	288	38	2
218	288	38	1
219	288	38	3
185	289	38	2
186	289	38	2
189	289	38	1
190	289	38	2
192	289	38	2
195	289	38	1
200	289	38	2
215	289	38	1
217	289	38	1
232	289	38	1
233	289	38	1
234	289	38	1
191	290	38	1
192	290	38	1
193	290	38	1
200	290	38	4
206	290	38	1
207	290	38	2
209	290	38	2
211	290	38	1
218	290	38	1
224	290	38	2
238	290	38	1
189	291	38	2
192	291	38	4
197	291	38	1
200	291	38	2
202	291	38	3
203	291	38	1
204	291	38	1
207	291	38	1
210	291	38	1
211	291	38	1
214	291	38	1
220	291	38	2
222	291	38	2
223	291	38	2
232	291	38	1
238	291	38	1
189	292	38	2
192	292	38	1
194	292	38	1
196	292	38	1
197	292	38	3
201	292	38	2
206	292	38	1
211	292	38	3
213	292	38	1
223	292	38	1
229	292	38	1
232	292	38	1
236	292	38	4
238	292	38	3
239	292	38	1
196	293	38	2
197	293	38	1
199	293	38	3
200	293	38	1
202	293	38	1
204	293	38	1
205	293	38	2
206	293	38	1
208	293	38	3
217	293	38	1
218	293	38	2
226	293	38	2
227	293	38	1
229	293	38	1
230	293	38	2
231	293	38	3
237	293	38	1
238	293	38	1
239	293	38	1
240	293	38	3
199	294	38	1
202	294	38	1
205	294	38	2
210	294	38	1
211	294	38	1
212	294	38	1
217	294	38	2
225	294	38	1
226	294	38	2
234	294	38	1
235	294	38	3
236	294	38	1
239	294	38	2
242	294	38	1
243	294	38	1
197	295	38	1
202	295	38	3
204	295	38	1
207	295	38	1
216	295	38	2
218	295	38	1
220	295	38	2
221	295	38	1
225	295	38	3
227	295	38	1
230	295	38	1
232	295	38	1
234	295	38	2
240	295	38	1
241	295	38	1
197	296	38	2
198	296	38	1
200	296	38	2
201	296	38	1
204	296	38	1
206	296	38	2
207	296	38	1
217	296	38	2
221	296	38	1
222	296	38	1
228	296	38	1
232	296	38	1
234	296	38	1
236	296	38	1
237	296	38	1
240	296	38	1
243	296	38	1
195	297	38	1
199	297	38	2
201	297	38	1
204	297	38	1
205	297	38	3
220	297	38	2
223	297	38	1
224	297	38	3
227	297	38	1
229	297	38	1
230	297	38	1
232	297	38	1
233	297	38	1
234	297	38	1
239	297	38	1
240	297	38	1
241	297	38	1
242	297	38	1
243	297	38	2
244	297	38	1
192	298	38	2
215	298	38	1
216	298	38	2
226	298	38	1
227	298	38	1
230	298	38	1
233	298	38	1
237	298	38	1
204	299	38	1
214	299	38	1
226	299	38	3
235	299	38	2
237	299	38	1
239	299	38	1
241	299	38	1
242	299	38	1
243	299	38	1
204	300	38	1
218	300	38	2
228	300	38	1
230	300	38	1
231	300	38	1
233	300	38	1
234	300	38	1
239	300	38	2
241	300	38	1
242	300	38	1
229	301	38	4
236	301	38	1
239	301	38	2
228	302	38	1
231	302	38	4
232	302	38	1
233	302	38	1
235	302	38	1
237	302	38	2
227	303	38	1
228	303	38	1
229	303	38	1
231	303	38	1
233	303	38	1
234	303	38	1
241	303	38	1
225	304	38	2
228	304	38	1
229	304	38	2
231	304	38	1
234	304	38	3
237	304	38	2
240	304	38	1
243	304	38	2
244	304	38	1
245	304	38	2
226	305	38	2
227	305	38	1
228	305	38	1
229	305	38	1
230	305	38	1
232	305	38	3
233	305	38	1
234	305	38	2
241	305	38	1
210	306	38	2
226	306	38	1
227	306	38	1
229	306	38	3
232	306	38	2
193	307	38	3
224	307	38	2
225	307	38	1
227	307	38	2
239	307	38	2
241	307	38	3
243	307	38	2
244	307	38	1
223	308	38	1
229	308	38	3
240	308	38	1
241	308	38	1
242	308	38	1
243	308	38	1
195	309	38	2
206	309	38	3
220	309	38	2
223	309	38	2
224	309	38	1
226	309	38	1
227	309	38	3
228	309	38	1
229	309	38	2
241	309	38	1
243	309	38	2
217	310	38	2
222	310	38	4
225	310	38	2
226	310	38	1
229	310	38	2
230	310	38	2
232	310	38	1
233	310	38	2
236	310	38	3
241	310	38	1
217	311	38	2
218	311	38	1
219	311	38	1
220	311	38	1
221	311	38	2
222	311	38	1
225	311	38	3
226	311	38	3
235	311	38	1
237	311	38	1
217	312	38	1
219	312	38	2
223	312	38	1
228	312	38	1
229	312	38	1
230	312	38	1
231	312	38	3
234	312	38	1
240	312	38	2
242	312	38	1
216	313	38	3
217	313	38	1
220	313	38	1
221	313	38	2
222	313	38	1
223	313	38	1
228	313	38	3
229	313	38	1
234	313	38	1
235	313	38	1
236	313	38	1
238	313	38	1
240	313	38	4
200	314	38	2
217	314	38	2
219	314	38	1
221	314	38	2
230	314	38	1
232	314	38	1
237	314	38	2
242	314	38	1
211	315	38	2
213	315	38	1
221	315	38	1
223	315	38	1
226	315	38	1
229	315	38	1
230	315	38	2
235	315	38	1
236	315	38	1
237	315	38	1
238	315	38	1
241	315	38	1
243	315	38	1
225	316	38	1
226	316	38	1
228	316	38	4
234	316	38	3
236	316	38	2
240	316	38	2
242	316	38	3
244	316	38	1
211	317	38	2
214	317	38	3
219	317	38	2
226	317	38	1
227	317	38	1
230	317	38	1
231	317	38	2
232	317	38	1
239	317	38	1
212	318	38	2
220	318	38	1
230	318	38	2
233	318	38	1
236	318	38	2
240	318	38	2
241	318	38	1
243	318	38	1
218	319	38	1
234	319	38	1
237	319	38	1
239	319	38	1
241	319	38	1
242	319	38	1
230	320	38	2
231	320	38	1
233	320	38	1
212	321	38	2
229	321	38	1
231	321	38	2
220	322	38	1
231	322	38	2
236	322	38	1
219	323	38	2
220	323	38	1
235	323	38	2
233	324	38	1
215	265	39	2
217	268	39	3
188	269	39	2
219	269	39	2
192	270	39	1
201	270	39	3
216	270	39	1
212	275	39	1
213	275	39	2
214	275	39	1
213	277	39	2
214	277	39	1
195	278	39	2
214	278	39	1
220	278	39	1
221	278	39	2
206	279	39	1
212	279	39	3
217	279	39	3
215	280	39	1
223	281	39	2
195	282	39	1
212	282	39	2
215	282	39	1
226	282	39	1
190	283	39	1
191	283	39	4
196	283	39	2
201	283	39	1
202	283	39	1
203	283	39	1
215	283	39	1
237	283	39	1
200	284	39	1
203	284	39	1
216	284	39	1
191	285	39	1
199	285	39	1
187	286	39	2
193	286	39	1
199	286	39	2
201	286	39	1
203	286	39	1
205	286	39	1
216	286	39	1
221	286	39	2
233	286	39	1
188	287	39	1
191	287	39	1
196	287	39	2
198	287	39	2
205	287	39	2
207	287	39	1
215	287	39	1
219	287	39	1
239	287	39	2
192	288	39	1
195	288	39	1
218	288	39	1
224	288	39	2
189	289	39	1
190	289	39	2
195	289	39	2
203	289	39	2
211	289	39	1
239	289	39	1
186	290	39	2
188	290	39	1
190	290	39	1
192	290	39	2
207	290	39	1
210	290	39	2
233	290	39	2
190	291	39	1
191	291	39	2
199	291	39	2
214	291	39	1
225	291	39	2
238	291	39	1
240	291	39	2
199	292	39	1
208	292	39	1
210	292	39	2
213	292	39	1
225	292	39	2
226	292	39	2
230	292	39	2
232	292	39	3
235	292	39	2
239	292	39	1
240	292	39	1
242	292	39	4
199	293	39	1
201	293	39	1
205	293	39	1
209	293	39	3
220	293	39	2
224	293	39	1
225	293	39	1
227	293	39	2
229	293	39	2
234	293	39	1
240	293	39	3
241	293	39	3
200	294	39	2
201	294	39	2
202	294	39	2
205	294	39	1
206	294	39	1
213	294	39	2
221	294	39	1
225	294	39	1
228	294	39	3
236	294	39	1
237	294	39	4
240	294	39	1
241	294	39	1
242	294	39	1
197	295	39	2
203	295	39	2
207	295	39	3
212	295	39	2
216	295	39	1
220	295	39	1
223	295	39	2
224	295	39	2
225	295	39	3
226	295	39	1
227	295	39	2
232	295	39	1
234	295	39	1
236	295	39	2
238	295	39	1
202	296	39	1
205	296	39	1
206	296	39	1
213	296	39	2
219	296	39	2
220	296	39	2
222	296	39	1
228	296	39	1
236	296	39	1
240	296	39	1
196	297	39	4
197	297	39	1
200	297	39	1
204	297	39	2
206	297	39	1
215	297	39	1
216	297	39	1
220	297	39	2
221	297	39	1
223	297	39	1
225	297	39	2
230	297	39	2
231	297	39	1
232	297	39	2
233	297	39	1
234	297	39	1
235	297	39	1
236	297	39	1
241	297	39	1
243	297	39	1
200	298	39	3
202	298	39	1
203	298	39	1
214	298	39	1
219	298	39	1
224	298	39	2
225	298	39	1
226	298	39	1
228	298	39	2
232	298	39	1
233	298	39	1
239	298	39	1
240	298	39	1
214	299	39	3
222	299	39	1
224	299	39	2
226	299	39	2
228	299	39	2
229	299	39	1
230	299	39	1
231	299	39	1
233	299	39	2
236	299	39	2
237	299	39	1
239	299	39	2
214	300	39	2
227	300	39	3
228	300	39	1
230	300	39	2
232	300	39	1
233	300	39	2
240	300	39	1
228	301	39	1
233	301	39	1
238	301	39	2
226	302	39	1
228	302	39	1
229	302	39	1
233	302	39	2
228	303	39	2
239	303	39	1
225	304	39	1
227	304	39	1
228	304	39	1
230	304	39	1
231	304	39	2
234	304	39	2
243	304	39	1
194	305	39	1
226	305	39	1
227	305	39	1
229	305	39	1
230	305	39	1
240	305	39	1
242	305	39	1
211	306	39	1
225	306	39	2
241	306	39	1
242	306	39	5
198	307	39	2
213	307	39	1
225	307	39	1
232	307	39	2
235	307	39	1
241	307	39	1
194	308	39	1
216	308	39	3
220	308	39	1
221	308	39	3
222	308	39	2
225	308	39	2
229	308	39	5
233	308	39	1
235	308	39	1
240	308	39	3
241	308	39	1
195	309	39	3
215	309	39	2
216	309	39	1
218	309	39	2
221	309	39	1
222	309	39	2
223	309	39	1
224	309	39	3
225	309	39	1
226	309	39	2
228	309	39	2
233	309	39	3
234	309	39	2
239	309	39	2
195	310	39	1
198	310	39	1
218	310	39	1
219	310	39	1
221	310	39	1
222	310	39	1
223	310	39	2
224	310	39	2
225	310	39	2
226	310	39	2
228	310	39	1
234	310	39	2
239	310	39	3
206	311	39	2
217	311	39	2
218	311	39	1
219	311	39	3
221	311	39	2
222	311	39	1
224	311	39	1
227	311	39	1
229	311	39	1
230	311	39	2
232	311	39	1
233	311	39	2
236	311	39	3
240	311	39	2
211	312	39	3
213	312	39	1
217	312	39	1
220	312	39	1
222	312	39	1
228	312	39	1
229	312	39	2
230	312	39	2
238	312	39	1
239	312	39	1
240	312	39	1
241	312	39	2
242	312	39	2
244	312	39	1
217	313	39	1
218	313	39	1
219	313	39	1
220	313	39	1
221	313	39	1
224	313	39	1
227	313	39	1
228	313	39	1
229	313	39	1
230	313	39	1
239	313	39	3
240	313	39	1
241	313	39	2
243	313	39	1
218	314	39	1
219	314	39	1
228	314	39	1
229	314	39	1
237	314	39	1
239	314	39	1
241	314	39	1
242	314	39	2
217	315	39	1
219	315	39	3
220	315	39	1
229	315	39	1
237	315	39	3
240	315	39	3
242	315	39	1
245	315	39	4
217	316	39	1
225	316	39	2
229	316	39	1
241	316	39	3
242	316	39	2
244	316	39	1
211	317	39	2
236	317	39	2
238	317	39	1
244	317	39	4
229	318	39	2
230	318	39	1
231	318	39	2
237	318	39	1
238	318	39	1
223	319	39	2
230	319	39	1
233	319	39	2
237	319	39	1
240	319	39	1
217	320	39	1
226	320	39	1
229	320	39	2
230	320	39	2
234	320	39	1
219	321	39	3
229	321	39	3
230	321	39	1
233	321	39	2
234	321	39	1
230	322	39	2
231	322	39	2
233	322	39	1
234	322	39	1
232	323	39	1
234	323	39	3
211	324	39	2
212	324	39	1
220	324	39	2
212	325	39	1
208	327	39	2
197	328	39	2
201	278	40	1
190	283	40	1
197	283	40	1
237	283	40	2
195	284	40	3
197	284	40	1
194	285	40	1
204	285	40	2
198	286	40	2
206	286	40	2
194	287	40	1
204	287	40	2
193	288	40	1
206	288	40	2
210	288	40	1
211	288	40	1
192	289	40	2
193	290	40	1
191	291	40	1
192	291	40	1
206	291	40	1
225	291	40	2
189	292	40	1
191	292	40	1
192	292	40	1
199	292	40	1
206	292	40	1
208	292	40	1
209	292	40	1
212	292	40	1
221	292	40	1
235	292	40	3
236	292	40	1
192	293	40	2
197	293	40	1
204	293	40	2
207	293	40	2
209	293	40	3
213	293	40	3
214	293	40	2
223	293	40	1
225	293	40	1
229	293	40	2
207	294	40	1
217	294	40	2
225	294	40	1
227	294	40	1
228	294	40	2
237	294	40	1
238	294	40	1
239	294	40	2
220	295	40	2
234	295	40	1
241	295	40	1
200	296	40	1
203	296	40	2
206	296	40	1
235	296	40	1
236	296	40	1
240	296	40	2
188	297	40	1
207	297	40	1
215	297	40	2
216	297	40	2
221	297	40	4
236	297	40	1
241	297	40	1
215	298	40	2
223	298	40	1
225	298	40	2
226	298	40	1
228	298	40	1
229	298	40	1
230	298	40	1
235	298	40	1
199	299	40	1
225	299	40	1
229	299	40	1
230	299	40	5
231	299	40	2
236	299	40	1
237	299	40	1
225	300	40	1
227	300	40	1
229	300	40	1
236	300	40	1
237	300	40	1
215	301	40	1
228	301	40	1
230	301	40	1
237	301	40	2
231	302	40	2
232	302	40	1
233	302	40	1
243	302	40	1
234	303	40	1
229	304	40	2
241	304	40	2
245	304	40	3
214	305	40	1
229	305	40	1
210	306	40	1
212	306	40	2
213	306	40	4
214	306	40	2
224	306	40	2
225	306	40	1
228	306	40	1
229	306	40	2
241	306	40	1
194	307	40	1
202	307	40	2
215	307	40	1
223	307	40	1
226	307	40	1
227	307	40	2
228	307	40	1
234	307	40	1
240	307	40	2
243	307	40	2
223	308	40	2
225	308	40	1
228	308	40	2
240	308	40	1
203	309	40	1
215	309	40	4
220	309	40	1
224	309	40	1
226	309	40	1
227	309	40	2
232	309	40	1
233	309	40	1
240	309	40	4
194	310	40	4
218	310	40	1
221	310	40	1
224	310	40	1
225	310	40	1
226	310	40	1
229	310	40	1
231	310	40	1
239	310	40	1
242	310	40	1
196	311	40	1
217	311	40	2
219	311	40	1
221	311	40	1
225	311	40	1
228	311	40	1
231	311	40	3
234	311	40	1
235	311	40	2
237	311	40	1
238	311	40	1
241	311	40	1
242	311	40	1
217	312	40	2
219	312	40	1
220	312	40	2
221	312	40	2
229	312	40	1
232	312	40	1
235	312	40	1
243	312	40	1
213	313	40	1
216	313	40	2
221	313	40	2
223	313	40	2
234	313	40	1
235	313	40	2
236	313	40	2
238	313	40	1
243	313	40	2
215	314	40	1
217	314	40	3
219	314	40	3
220	314	40	1
239	314	40	2
242	314	40	1
243	314	40	2
217	315	40	1
219	315	40	1
220	315	40	2
221	315	40	3
235	315	40	1
237	315	40	1
238	315	40	2
240	315	40	3
241	315	40	2
242	315	40	2
243	315	40	1
245	315	40	1
216	316	40	1
217	316	40	2
221	316	40	1
234	316	40	3
236	316	40	1
237	316	40	1
240	316	40	1
243	316	40	1
207	317	40	2
218	317	40	1
219	317	40	1
221	317	40	1
227	317	40	1
235	317	40	1
236	317	40	2
242	317	40	2
220	318	40	1
231	318	40	1
238	318	40	2
241	318	40	5
243	318	40	2
246	318	40	1
218	319	40	3
221	319	40	3
230	319	40	1
239	319	40	2
241	319	40	1
242	319	40	1
217	320	40	1
225	320	40	3
230	320	40	1
232	320	40	3
240	320	40	1
241	320	40	1
216	321	40	3
227	321	40	2
230	321	40	1
240	321	40	3
229	322	40	2
231	322	40	1
233	322	40	2
212	324	40	1
229	324	40	1
212	325	40	1
193	280	41	1
197	282	41	2
192	292	41	1
226	292	41	2
225	293	41	1
195	294	41	1
210	294	41	2
213	294	41	2
217	294	41	1
225	294	41	4
213	297	41	1
224	297	41	1
226	298	41	2
231	300	41	2
235	300	41	1
234	301	41	1
229	302	41	1
222	303	41	2
220	304	41	1
227	304	41	1
228	304	41	3
232	304	41	1
243	304	41	1
221	305	41	2
223	305	41	1
226	305	41	2
227	305	41	5
228	305	41	1
231	305	41	3
217	306	41	1
222	306	41	2
223	306	41	1
224	306	41	2
227	306	41	1
228	306	41	1
219	307	41	3
223	307	41	1
227	307	41	1
211	308	41	1
220	308	41	1
225	308	41	1
226	308	41	2
229	308	41	1
239	308	41	2
241	308	41	3
220	309	41	1
223	309	41	1
225	309	41	1
239	309	41	1
240	309	41	3
196	310	41	3
211	310	41	1
221	310	41	2
222	310	41	2
224	310	41	1
231	310	41	1
236	310	41	1
223	311	41	2
233	311	41	2
241	311	41	1
216	312	41	1
217	312	41	1
221	312	41	3
225	312	41	1
234	312	41	2
235	312	41	2
240	312	41	1
241	312	41	2
242	312	41	1
221	313	41	1
222	313	41	2
223	313	41	4
238	313	41	1
239	313	41	3
241	313	41	2
244	313	41	1
245	313	41	2
220	314	41	1
228	314	41	2
232	314	41	1
235	314	41	1
238	314	41	2
242	314	41	1
243	314	41	1
249	314	41	1
218	315	41	1
220	315	41	1
238	315	41	2
243	315	41	2
216	316	41	3
220	316	41	4
236	316	41	3
237	316	41	1
241	316	41	2
243	316	41	1
218	317	41	2
223	317	41	1
242	317	41	1
245	317	41	2
217	318	41	2
229	318	41	2
230	318	41	3
243	318	41	1
245	318	41	2
217	319	41	1
242	319	41	2
243	319	41	1
231	320	41	2
240	320	41	2
241	320	41	1
216	321	41	2
229	321	41	2
231	321	41	1
228	322	41	1
230	322	41	1
231	322	41	2
230	323	41	1
214	326	41	1
221	301	42	1
221	302	42	1
223	302	42	1
222	303	42	1
220	304	42	2
212	305	42	2
220	305	42	2
227	305	42	3
220	306	42	2
223	306	42	3
230	306	42	2
231	306	42	1
232	306	42	1
221	307	42	4
226	307	42	1
220	308	42	1
223	308	42	1
239	308	42	1
240	308	42	1
241	308	42	1
223	309	42	1
224	309	42	2
225	309	42	1
226	309	42	1
221	310	42	2
222	310	42	1
236	310	42	1
240	310	42	1
241	310	42	1
221	311	42	1
223	311	42	1
236	311	42	2
239	311	42	1
242	311	42	1
220	312	42	1
222	312	42	2
223	312	42	2
241	312	42	1
242	312	42	1
244	312	42	1
217	313	42	2
224	313	42	1
234	313	42	1
240	313	42	1
244	313	42	1
221	314	42	2
226	314	42	2
204	315	42	3
217	315	42	2
220	315	42	1
221	315	42	3
222	315	42	2
226	315	42	1
240	315	42	2
241	315	42	1
220	316	42	1
221	316	42	1
225	316	42	2
227	316	42	2
238	316	42	1
241	316	42	2
243	316	42	1
227	317	42	1
232	317	42	1
238	317	42	1
239	317	42	1
217	318	42	2
218	318	42	2
219	318	42	2
229	318	42	2
231	318	42	2
247	318	42	2
204	319	42	1
226	319	42	3
227	319	42	1
228	319	42	1
229	319	42	2
230	319	42	3
231	319	42	4
232	319	42	1
242	319	42	1
226	320	42	1
228	320	42	1
229	320	42	3
230	320	42	1
231	320	42	2
241	320	42	2
224	321	42	2
229	321	42	1
230	321	42	2
239	321	42	2
231	322	42	1
225	303	43	1
220	304	43	2
227	304	43	1
220	305	43	1
221	305	43	1
222	307	43	1
211	308	43	1
220	308	43	1
222	308	43	2
223	308	43	2
242	309	43	1
218	310	43	1
219	310	43	3
222	310	43	1
221	311	43	1
222	311	43	1
234	311	43	1
236	311	43	1
241	311	43	3
219	312	43	2
220	312	43	2
242	312	43	1
240	313	43	2
238	314	43	2
230	315	43	1
245	315	43	1
204	316	43	1
223	316	43	2
230	316	43	2
218	318	43	2
217	319	43	2
242	319	43	2
227	320	43	1
227	321	43	1
229	321	43	1
226	322	43	1
220	304	44	2
220	305	44	1
220	308	44	2
223	308	44	1
220	309	44	2
223	309	44	1
211	310	44	2
234	310	44	1
219	311	44	1
235	311	44	1
223	312	44	3
243	312	44	1
219	313	44	2
223	313	44	2
211	314	44	1
237	314	44	3
241	314	44	1
220	315	44	1
222	315	44	6
238	315	44	3
222	316	44	1
225	317	44	2
227	317	44	1
230	317	44	2
231	317	44	1
238	317	44	1
242	317	44	1
223	318	44	2
230	318	44	1
206	319	44	2
223	319	44	1
226	320	44	3
228	320	44	2
224	321	44	2
229	321	44	6
220	312	45	2
216	316	45	2
222	317	45	1
